4.057235741711944684e+03,2.741440504861332101e+03,7.263631835668162466e+02,4.569405619223868598e+03,3.458365802301596887e+03,2.782605491898295895e+03,3.019206686216213711e+03,4.764934779440673083e+03,3.198477732222764644e+03,2.295208952409306676e+03,0.000000000000000000e+00,1.064655154935733890e+03,4.374277235154056143e+03,4.381284618832714841e+03,2.822257135305131669e+03,2.066353653617455620e+03,2.731817331096779526e+03,1.921327946973391818e+03,4.985694948330373336e+03,9.110097199854957580e+03,2.345453874891346004e+03,4.243565729483321775e+03,3.348425409749972914e+03,4.272803645775571567e+03,5.493441285302312281e+03,5.037553433520723047e+03,4.389339396711693553e+03,6.082246903278484751e+03,7.045153212299474035e+03,9.793945179332729822e+03,2.832362120881792634e+03,2.540194607671463928e+03,2.911962044877130666e+03,2.470301868104560072e+03,2.848502285720559030e+03,6.417928274825587778e+02,3.768964435524136206e+03,9.552187399309194006e+03,2.307013307125239862e+03,4.760723048219796510e+03,2.993846092063990000e+03,3.194405539009630502e+03,4.107123056321681361e+03,5.058290880167579417e+03,3.765804338489399925e+03,8.467054906369050514e+03
5.121890896647680165e+03,3.806095659797066673e+03,1.791018338502550250e+03,4.631120842861451820e+03,4.142910695133291483e+03,2.754108106214455802e+03,2.990709300532373618e+03,5.699630325016970346e+03,2.151083924854592169e+03,1.462356313172528644e+03,1.064655154935733890e+03,0.000000000000000000e+00,3.596335890111478420e+03,3.333890811464542367e+03,2.228600623643200379e+03,2.391693722053305009e+03,3.796472486032513189e+03,1.286322985762731150e+03,6.050350103266110636e+03,8.062703392486785560e+03,3.410109029827080576e+03,5.308220884419055437e+03,4.032970302581667966e+03,4.957348538607265255e+03,6.177986178134005968e+03,5.722098326352417644e+03,4.246171447864137917e+03,6.766791796110179348e+03,7.729698105131168631e+03,1.047849007216442442e+04,3.516907013713487231e+03,3.224739500503159434e+03,2.910152802056597920e+03,1.533507480369269388e+03,2.646335810813481658e+03,4.228623274531751122e+02,2.991023090481558938e+03,8.504793591941021077e+03,3.371668462060973070e+03,5.825378203155531992e+03,3.932677495409371659e+03,3.878950431841325099e+03,4.791667949153375048e+03,5.742835772999274013e+03,3.604412347492504068e+03,9.151599799200745110e+03
8.431512976865999008e+03,7.115717740015384152e+03,5.100640418720869093e+03,7.074468950274766939e+03,7.283457810900823461e+03,5.559706987418568133e+03,5.796308181736486404e+03,9.139212014594728316e+03,2.316094812160787569e+03,3.414315387078651383e+03,4.374277235154053415e+03,3.596335890111477056e+03,0.000000000000000000e+00,1.475572011314606925e+03,4.309834023003196307e+03,4.650321801778851295e+03,6.814848604026161411e+03,4.070025883590223657e+03,9.300695982710571116e+03,6.805623240776359125e+03,6.719731110045397145e+03,8.403136175039428053e+03,7.173517418349199943e+03,8.439911763657155461e+03,9.566289133363994551e+03,8.493802467045041340e+03,6.462387628384019081e+03,1.029574707249076164e+04,9.952700944617363348e+03,1.270149291165061913e+04,7.024579343039374180e+03,6.791724323908566475e+03,5.715751683260707978e+03,2.414253377555293810e+03,4.773548052745472887e+03,4.014595087589449577e+03,1.090034483984225972e+03,7.247713440230595552e+03,6.596342030328217334e+03,8.936140974440866557e+03,6.521535501554247276e+03,7.362139780855833123e+03,8.274231174203265255e+03,8.654094795930875989e+03,5.820628528012385686e+03,1.137460263868693983e+04
8.453186307323019719e+03,7.137391070472403953e+03,5.122313749177888894e+03,6.554078430584863781e+03,7.000119213554693488e+03,5.276368390072437251e+03,5.512969584390355521e+03,9.021665035751735559e+03,1.795704292470881683e+03,2.947853349068101579e+03,4.395950565611073216e+03,3.348556758242902106e+03,1.475572011314606470e+03,0.000000000000000000e+00,3.789443503313291785e+03,4.991387740764865157e+03,6.848444615370895917e+03,3.786687286244092775e+03,9.334291994055305622e+03,5.333515884781934801e+03,6.741404440502416946e+03,8.436732186384162560e+03,6.890178821003069970e+03,8.279383249342028648e+03,9.282950536017862760e+03,7.935836346416123888e+03,5.941997108694115923e+03,1.008882650684494547e+04,9.394734823988444987e+03,1.214352679102170077e+04,6.741240745693243298e+03,6.546774211237922827e+03,5.432413085914577096e+03,2.288588543162831684e+03,4.253157533055567910e+03,3.771419085696077218e+03,1.360414276583519268e+03,5.775606084236171228e+03,6.629938041672951840e+03,8.969736985785601064e+03,6.555131512898981782e+03,7.078801183509702241e+03,8.113702659888139351e+03,8.133704276240971922e+03,5.300238008322482528e+03,1.081663651805802147e+04
6.639510820625996530e+03,5.323715583775380765e+03,3.308638262480864341e+03,2.764634927271572906e+03,3.512604428688810458e+03,1.938293469995614487e+03,1.780043146101980710e+03,6.855097061708122965e+03,2.116365776273143183e+03,1.313215517402279602e+03,2.822257135305131214e+03,2.228600623643199015e+03,4.309834023003199945e+03,3.774777556534932955e+03,0.000000000000000000e+00,4.571875806957452369e+03,5.314092410010826825e+03,9.790821258017565469e+02,7.567970027244427001e+03,8.503590137557177513e+03,4.927728953805393758e+03,6.825840808397370893e+03,3.407101384666431841e+03,5.357800846839159931e+03,5.619731317240435601e+03,4.183968444041845032e+03,2.152553605380824138e+03,7.639134413355451215e+03,5.642866921614170678e+03,8.391658888647429194e+03,3.610682409368149365e+03,4.380206237194310233e+03,1.968726174353994566e+03,2.584786995968182055e+03,4.637140297422764661e+02,2.426918692835731235e+03,3.827156933177603605e+03,8.945680337011413940e+03,4.889288386039289435e+03,7.342998127133846538e+03,5.668797219133438375e+03,3.948242847184608308e+03,5.192120257385269724e+03,4.344260772927678772e+03,1.510794505009190743e+03,7.064768615683748067e+03
5.898568440243648183e+03,4.739841022732723104e+03,2.724763701438206681e+03,6.635759272841322854e+03,5.524719455919047505e+03,4.848959145515751516e+03,5.085560339833669786e+03,6.763335297312066359e+03,4.129448284316097670e+03,3.785445483945070919e+03,2.066353653617455620e+03,2.391693722053304555e+03,4.650321801778854024e+03,4.976721793986507691e+03,4.571875806957451459e+03,0.000000000000000000e+00,3.550925109091906052e+03,3.592793681155695140e+03,6.155108799659431497e+03,9.705534375008752249e+03,4.343854392762736097e+03,5.139212680105172694e+03,5.414779063367423987e+03,6.339157299393024914e+03,7.559794938919765627e+03,7.103907087138172756e+03,6.455693050329146899e+03,8.148600556895939008e+03,9.111506865916921015e+03,1.186029883295017680e+04,4.898715774499247345e+03,4.606548261288918184e+03,4.978315698494582648e+03,3.053816362370636853e+03,4.914855939338012831e+03,2.144957114121721588e+03,4.155099659706500461e+03,1.014762457446298868e+04,3.905710610283143978e+03,5.790553791389726939e+03,2.562712938066031256e+03,5.260759192627084303e+03,6.173476709939134707e+03,7.124644533785029125e+03,5.832157992106854181e+03,1.053340855998649749e+04
2.347643331151744860e+03,1.607774184848240338e+03,2.220354721139331559e+03,6.697721699758481009e+03,4.772133071690695942e+03,5.080359180506220582e+03,5.316960374824138853e+03,3.582834009797783438e+03,5.884176501827412721e+03,4.900448829286287037e+03,2.731817331096779071e+03,3.796472486032512734e+03,6.814848604026162320e+03,6.833778668592539361e+03,5.314092410010825915e+03,3.550925109091904687e+03,0.000000000000000000e+00,4.414348239451724112e+03,2.653405606040108978e+03,1.156259124961478483e+04,1.512619780380692418e+03,1.721444666667127194e+03,4.954855022353443928e+03,4.288363347526439611e+03,5.509000987053180324e+03,6.200663432359837316e+03,6.583583055801859700e+03,5.270850462725464240e+03,8.406513805750901156e+03,1.075565659589063398e+04,3.676494625776456360e+03,2.785775459569279064e+03,5.203153339479432361e+03,4.910873236976668522e+03,5.340337560426254640e+03,3.373610158579337622e+03,6.209535804396242384e+03,1.200468144906902126e+04,7.671538222893730108e+02,2.288850597770403965e+03,1.595599795783233731e+03,3.544715918287084605e+03,4.122682758072549404e+03,6.113856760870424296e+03,6.140968660400711087e+03,9.828415499820477635e+03
5.739766650066894726e+03,4.423971413216280780e+03,2.408894091921763902e+03,3.568089940239592124e+03,3.414828027074855072e+03,1.691077203592597698e+03,1.927678397910515514e+03,6.126065558765302740e+03,2.229277543203897039e+03,9.961532109826167698e+02,1.921327946973392272e+03,1.286322985762730696e+03,4.082434773012284950e+03,3.723351118790629243e+03,9.790821258017566606e+02,3.592793681155696959e+03,4.414348239451725931e+03,0.000000000000000000e+00,6.668225856685325198e+03,8.452163699812872437e+03,4.027984783246294228e+03,5.926096637838269999e+03,3.304887634523231100e+03,5.025112028310403730e+03,5.697659349538019342e+03,4.994015658293981687e+03,2.976635275194357746e+03,7.193227029858511742e+03,6.466948591427703832e+03,9.215740558460964166e+03,3.155949559213403973e+03,3.651174734251491373e+03,1.847121899434738452e+03,1.984046897792521349e+03,1.396817312972038508e+03,1.447836567033975825e+03,3.477121973382365468e+03,8.894253899267108864e+03,3.989544215480186722e+03,6.443253956574745644e+03,4.769053048574339300e+03,3.493509997029862916e+03,4.859431438856513523e+03,5.014753104940838057e+03,2.334876174822723897e+03,7.888850285497281220e+03
1.763490874369763787e+03,2.853514126747268165e+03,4.259331764763555839e+03,8.527053095883818969e+03,6.532092691926687621e+03,7.144489035124272050e+03,7.280533263246085880e+03,2.469211986180003350e+03,8.138054119061003803e+03,7.154326446519877209e+03,4.985694948330371517e+03,6.050350103266105180e+03,9.300695982710571116e+03,9.319626047276955433e+03,7.567970027244418816e+03,6.155108799659433316e+03,2.653405606040108523e+03,6.668225856685315193e+03,0.000000000000000000e+00,1.404843862829919635e+04,3.171941436941584925e+03,1.105874943336096067e+03,6.784186418478782798e+03,5.072978750661277445e+03,5.620479350869989503e+03,7.936572908384950097e+03,8.412914451927199480e+03,3.500626337041345778e+03,1.013133526965218516e+04,1.107849661444894991e+04,5.505826021901794775e+03,4.615106855694617479e+03,7.032484735604770322e+03,7.396720615661080046e+03,7.594215177659847541e+03,5.627487775812931432e+03,8.695383183080652088e+03,1.449052882775343278e+04,2.984854353440861360e+03,3.645550082697046719e+02,4.199783486350761450e+03,5.304675538523077194e+03,4.907298161207387238e+03,7.873816381106415975e+03,8.078993787730058102e+03,1.155323696372176164e+04
1.316588404763037579e+04,1.185008881077976366e+04,9.835011489485248603e+03,1.126677617089222986e+04,1.171281695386205865e+04,9.989066130379796959e+03,1.022566732469771523e+04,1.373436277605909527e+04,6.508402032778241846e+03,7.660551089375463562e+03,9.108648305918433834e+03,8.061254498550263634e+03,6.804174346839837199e+03,5.332066990845409236e+03,8.502141243620651949e+03,9.704085481072233961e+03,1.156114235567826290e+04,8.499385026551453848e+03,1.404698973436267079e+04,0.000000000000000000e+00,1.145410218080978120e+04,1.314942992669152773e+04,1.160287656131043332e+04,1.299208098964938654e+04,1.399564827632522247e+04,1.224197313791502893e+04,1.065469484900147836e+04,1.480152424715230700e+04,1.370087161548735276e+04,1.644966358252061036e+04,1.145393848600060301e+04,1.125947195154528345e+04,1.014511082622193862e+04,7.001286283470192757e+03,8.965855273362929438e+03,8.484116826003439201e+03,6.689016612108748632e+03,4.420901994542361422e+02,1.134263578198031428e+04,1.368243472609296623e+04,1.126782925320634786e+04,1.179149892381706195e+04,1.282640040019549633e+04,1.244511026511736600e+04,1.001293574862984315e+04,1.512277330955692923e+04
2.031964205111903539e+03,4.815801908058671756e+02,1.619090691324529871e+03,5.355111658942237227e+03,3.429523030874447613e+03,4.042650533644726238e+03,4.108591826304503229e+03,2.567663262766357093e+03,5.497813045621978745e+03,4.514085373080853969e+03,2.345453874891346459e+03,3.410109029827080121e+03,6.719731110045400783e+03,6.726738493724061300e+03,4.927728953805391029e+03,4.343854392762736097e+03,1.509437562153838826e+03,4.027984783246291499e+03,3.171941436941586744e+03,1.145555107474630495e+04,0.000000000000000000e+00,2.493297277107324589e+03,3.612244981537199692e+03,2.945753306710193101e+03,4.166390946236937452e+03,4.858053391543589896e+03,5.240973014985615919e+03,4.255679715694038350e+03,7.063903764934652827e+03,9.413046555074395656e+03,2.333884584960210759e+03,1.443165418753033464e+03,3.860543298663189034e+03,4.815755742995906076e+03,4.953974104220820664e+03,2.987246702373905009e+03,6.114418310415480846e+03,1.189764127420054137e+04,9.877961428387100113e+02,2.990704293045815120e+03,2.936896627280305893e+03,2.202105877470838550e+03,2.780072717256303804e+03,4.771246720054176876e+03,4.907052350788476360e+03,8.485805459004230215e+03
2.150949059536187633e+03,2.203281345153840903e+03,3.517202545916506097e+03,7.848408936049559088e+03,5.881859910333261723e+03,6.494256253530844333e+03,6.601889103411825090e+03,3.413496627226847977e+03,7.395924900213956789e+03,6.412197227672829285e+03,4.243565729483322684e+03,5.308220884419056347e+03,8.403136175039429872e+03,8.422066239605808732e+03,6.825840808397370893e+03,5.139212680105171785e+03,1.721444666667126512e+03,5.926096637838266361e+03,1.105874943336096294e+03,1.315087882062805511e+04,2.493297277107324589e+03,0.000000000000000000e+00,6.105542258644522008e+03,4.676779538978608798e+03,5.969618175808282103e+03,7.310390271002403097e+03,7.734270292092937780e+03,4.444910978088190859e+03,9.516240644393466937e+03,1.142763543938724251e+04,4.827181862067533984e+03,3.936462695860357144e+03,6.353840575770509531e+03,6.499160807989938803e+03,6.852085958812800527e+03,4.885358556965882599e+03,7.797823375409511755e+03,1.359296902008229154e+04,2.103142026434679337e+03,7.413199350663916221e+02,3.183887366796501738e+03,4.654442756929651296e+03,4.511098949524718591e+03,7.223583599512990077e+03,7.400349627895797312e+03,1.093814233846304342e+04
5.514964611834349853e+03,3.936798183984351454e+03,3.546996964098148965e+03,2.078952524036569685e+03,2.590075013181597114e+02,1.953909231029926104e+03,1.917919037751178621e+03,4.667641283849237880e+03,5.415936666493254961e+03,4.159796065309052210e+03,3.348425409749971095e+03,4.032970302581666147e+03,7.185926307771262145e+03,6.826842653549607348e+03,3.407101384666432750e+03,5.414779063367426716e+03,4.813110751068591526e+03,3.304887634523230645e+03,6.654941843664034423e+03,1.155565523457185191e+04,3.483000406722448133e+03,5.976297683829773632e+03,0.000000000000000000e+00,2.625285791002872429e+03,2.796059632939209223e+03,1.837174765618906349e+03,2.014014096175828172e+03,4.906619357519164623e+03,3.844774544397657337e+03,6.593566511430918581e+03,1.367434220782392003e+03,2.225306170244236000e+03,1.669958831565536684e+03,5.087538432551496953e+03,3.261858083754377276e+03,3.610107975128491034e+03,6.580613508141342209e+03,1.199774543402608833e+04,4.291469331753462939e+03,6.473704699768263708e+03,6.000883907480506423e+03,1.626574576947376727e+03,2.459605201548983132e+03,1.857912212265762491e+03,2.170545485993848615e+03,5.266676238467234725e+03
4.187035088742352855e+03,3.059482933729784691e+03,4.250700585807198877e+03,4.454380338792902876e+03,2.366278289684712945e+03,3.749334500204110554e+03,3.792125807319367595e+03,2.734217610252665054e+03,6.868183141361831076e+03,5.869884362190157844e+03,4.272803645775569748e+03,4.957348538607262526e+03,8.432537309992962037e+03,8.234753035345311218e+03,5.357800846839159021e+03,6.339157299393025824e+03,4.288984841823681563e+03,5.025112028310404639e+03,5.072978750661277445e+03,1.296356561636755760e+04,2.958874497477539535e+03,4.676779538978608798e+03,2.625285791002872429e+03,0.000000000000000000e+00,1.622455076417444388e+03,3.319869914166880790e+03,4.457169568323814929e+03,2.973195683922592707e+03,5.514632275434115400e+03,7.151704322482391945e+03,2.030462908565918042e+03,2.062899079856402295e+03,3.544165601133724522e+03,6.490856018976533051e+03,5.212557545927104002e+03,4.534486211154088778e+03,7.873593315080352113e+03,1.340565581582179402e+04,3.767343422508552976e+03,5.145775176676265801e+03,5.716443906950148630e+03,1.656801594674298258e+03,1.656805894538895245e+02,3.476846990359314987e+03,4.236389206308051143e+03,6.936533969503692788e+03
5.479873725572024341e+03,4.352321570559457541e+03,5.471338225333939590e+03,4.075220346175364739e+03,2.537052131621049739e+03,4.346680946044713892e+03,4.310690752765967773e+03,3.305576217095892389e+03,7.736097093513577420e+03,6.552567780323842271e+03,5.493441285302314100e+03,6.177986178134006877e+03,9.578698022786053116e+03,9.219614368564400138e+03,5.619731317240435601e+03,7.559794938919769265e+03,5.509622481350424096e+03,5.697659349538021161e+03,5.620479350869990412e+03,1.394842694958664106e+04,4.179512137004281612e+03,5.969618175808281194e+03,2.796059632939209223e+03,1.622455076417444388e+03,0.000000000000000000e+00,2.675853219793320932e+03,4.226644028749831705e+03,3.144908239577458971e+03,4.724791858375447191e+03,5.658062017769632803e+03,2.926272160522978083e+03,3.283536719383144828e+03,4.062730546580324699e+03,7.480310147566287924e+03,5.474488016328381491e+03,5.755123850680833129e+03,8.973385223156134089e+03,1.439051714904087748e+04,4.987981062035295508e+03,5.880878772695014959e+03,6.937081546476890253e+03,2.742655026704078409e+03,1.647928677699371065e+03,2.945086912245310486e+03,4.383175418567852830e+03,6.146693552445023670e+03
